RetractionYear,Reason,count
2018,+Concerns/Issues About Authorship/Affiliation;+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Journal/Publisher;+Misconduct - Official Investigation/Finding;+Misconduct by Author;+Upgrade/Update of Prior Notice;,1
2018,+Concerns/Issues About Authorship/Affiliation;+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Third Party;+Misconduct - Official Investigation/Finding;+Misconduct by Author;,1
2018,+Concerns/Issues About Authorship/Affiliation;+Lack of Approval from Author;,1
2018,+Concerns/Issues About Authorship/Affiliation;+Lack of Approval from Third Party;,1
2018,+Concerns/Issues About Data;+Concerns/Issues About Image;+Concerns/Issues About Results;+Conflict of Interest;+Bias Issues or Lack of Balance;+Objections by Author(s);,1
2018,+Concerns/Issues About Data;+Concerns/Issues About Image;+Concerns/Issues About Results;+Investigation by Journal/Publisher;,1
2018,+Concerns/Issues About Data;+Concerns/Issues About Image;+Concerns/Issues About Results;+Investigation by Journal/Publisher;+Objections by Third Party;,1
2018,+Concerns/Issues About Data;+Concerns/Issues About Image;+Concerns/Issues About Results;+Objections by Author(s);+Original Data not Provided;+Upgrade/Update of Prior Notice;,1
2018,+Concerns/Issues About Data;+Concerns/Issues About Image;+Concerns/Issues about Referencing/Attributions;,1
2018,+Concerns/Issues About Data;+Concerns/Issues About Image;+Date of Retraction/Other Unknown;,1
2018,+Concerns/Issues About Data;+Concerns/Issues About Image;+Error in Image;,1
2018,+Concerns/Issues About Data;+Concerns/Issues About Image;+Investigation by Company/Institution;+Investigation by Journal/Publisher;,1
2018,+Concerns/Issues About Data;+Concerns/Issues About Image;+Investigation by Journal/Publisher;,1
2018,+Concerns/Issues About Data;+Concerns/Issues About Image;+Original Data not Provided;,1
2018,+Concerns/Issues About Data;+Concerns/Issues About Image;+Unreliable Results;,1
2018,+Concerns/Issues About Data;+Concerns/Issues About Results;+Conflict of Interest;,1
2018,+Concerns/Issues About Data;+Concerns/Issues About Results;+Duplication of Data;+Duplication of Image;+Objections by Third Party;,1
2018,+Concerns/Issues About Data;+Concerns/Issues About Results;+Duplication of Image;+Investigation by Journal/Publisher;+Objections by Third Party;,1
2018,+Concerns/Issues About Data;+Concerns/Issues About Results;+Error in Methods;,1
2018,+Concerns/Issues About Data;+Concerns/Issues About Results;+False/Forged Authorship;,1
2018,+Concerns/Issues About Data;+Concerns/Issues About Results;+False/Forged Authorship;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;+Updated to Retraction;+Upgrade/Update of Prior Notice;,1
2018,+Concerns/Issues About Data;+Concerns/Issues About Results;+Investigation by Company/Institution;,1
2018,+Concerns/Issues About Data;+Concerns/Issues About Results;+Investigation by Company/Institution;+Investigation by Journal/Publisher;+Misconduct - Official Investigation/Finding;+Misconduct by Author;+Upgrade/Update of Prior Notice;,1
2018,+Concerns/Issues About Data;+Concerns/Issues About Results;+Investigation by Journal/Publisher;+Objections by Third Party;,1
2018,+Concerns/Issues About Data;+Concerns/Issues About Results;+Investigation by Third Party;+Paper Mill;,1
2018,+Concerns/Issues About Data;+Concerns/Issues About Results;+Lack of Approval from Author;,1
2018,+Concerns/Issues About Data;+Concerns/Issues About Results;+Lack of Approval from Third Party;,1
2018,+Concerns/Issues About Data;+Concerns/Issues About Results;+Lack of Approval from Third Party;+Removed;,1
2018,+Concerns/Issues About Data;+Concerns/Issues About Results;+Objections by Author(s);,1
2018,+Concerns/Issues About Data;+Concerns/Issues About Results;+Objections by Author(s);+Upgrade/Update of Prior Notice;,1
2018,+Concerns/Issues About Data;+Concerns/Issues About Results;+Removed;,1
2018,+Concerns/Issues About Data;+Concerns/Issues about Referencing/Attributions;+Duplication of Data;+Euphemisms for Duplication;+Removed;,1
2018,+Concerns/Issues About Data;+Duplication of Data;+Duplication of Image;+Investigation by Company/Institution;+Investigation by Journal/Publisher;+Manipulation of Images;+Objections by Third Party;+Original Data not Provided;,1
2018,+Concerns/Issues About Data;+Duplication of Data;+Investigation by Journal/Publisher;+Updated to Retraction;,1
2018,+Concerns/Issues About Data;+Duplication of Data;+Unreliable Data;+Unreliable Results;,1
2018,+Concerns/Issues About Data;+Duplication of Image;+Falsification/Fabrication of Image;+Investigation by Company/Institution;+Objections by Third Party;+Original Data not Provided;,1
2018,+Concerns/Issues About Data;+Duplication of Image;+Investigation by Company/Institution;+Investigation by Journal/Publisher;,1
2018,+Concerns/Issues About Data;+Duplication of Image;+Investigation by Journal/Publisher;,1
2018,+Concerns/Issues About Data;+Duplication of Image;+Manipulation of Images;,1
2018,+Concerns/Issues About Data;+Duplication of Image;+Upgrade/Update of Prior Notice;,1
2018,+Concerns/Issues About Data;+Error in Image;+Original Data not Provided;,1
2018,+Concerns/Issues About Data;+Euphemisms for Plagiarism;+Plagiarism of Article;,1
2018,+Concerns/Issues About Data;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;,1
2018,+Concerns/Issues About Data;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Updated to Correction;,1
2018,+Concerns/Issues About Data;+Investigation by Company/Institution;+Unreliable Data;+Unreliable Results;,1
2018,+Concerns/Issues About Data;+Investigation by Journal/Publisher;,1
2018,+Concerns/Issues About Data;+Lack of Approval from Third Party;,1
2018,+Concerns/Issues About Data;+Objections by Author(s);+Results Not Reproducible;,1
2018,+Concerns/Issues About Data;+Unreliable Results;,1
2018,+Concerns/Issues About Image;,1
2018,+Concerns/Issues About Image;+Duplication of Data;+Duplication of Image;+Investigation by Journal/Publisher;+Upgrade/Update of Prior Notice;,1
2018,+Concerns/Issues About Image;+Fake Peer Review;,1
2018,+Concerns/Issues About Image;+Investigation by Journal/Publisher;,1
2018,+Concerns/Issues About Results;,1
2018,+Concerns/Issues About Results;+Duplication of Data;+Unreliable Results;,1
2018,+Concerns/Issues About Results;+Error in Analyses;,1
2018,+Concerns/Issues About Results;+Error in Data;+Error in Methods;,1
2018,+Concerns/Issues About Results;+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Manipulation of Images;+Original Data not Provided;,1
2018,+Concerns/Issues About Results;+Notice - Limited or No Information;,1
2018,+Concerns/Issues About Results;+Notice - Limited or No Information;+Unreliable Results;,1
2018,+Concerns/Issues about Referencing/Attributions;+Date of Retraction/Other Unknown;+Euphemisms for Plagiarism;+Investigation by Journal/Publisher;+Plagiarism of Image;,1
2018,+Concerns/Issues about Referencing/Attributions;+Date of Retraction/Other Unknown;+Euphemisms for Plagiarism;+Investigation by Journal/Publisher;+Plagiarism of Text;+Taken from Dissertation/Thesis;,1
2018,+Concerns/Issues about Referencing/Attributions;+Duplication of Text;+Euphemisms for Duplication;+Lack of Approval from Third Party;,1
2018,+Concerns/Issues about Referencing/Attributions;+Euphemisms for Plagiarism;+Plagiarism of Article;+Updated to Retraction;,1
2018,+Concerns/Issues about Referencing/Attributions;+Lack of Approval from Company/Institution;+Plagiarism of Data;,1
2018,+Concerns/Issues about Third Party Involvement;+Conflict of Interest;+Fake Peer Review;+Investigation by Journal/Publisher;,1
2018,+Concerns/Issues about Third Party Involvement;+Informed/Patient Consent - None/Withdrawn;+Legal Reasons/Legal Threats;,1
2018,+Conflict of Interest;+Error in Analyses;+Error in Data;+Error in Methods;+Error in Results and/or Conclusions;+Upgrade/Update of Prior Notice;,1
2018,+Conflict of Interest;+Euphemisms for Duplication;,1
2018,+Conflict of Interest;+Objections by Third Party;+Plagiarism of Article;,1
2018,+Conflict of Interest;+Retract and Replace;,1
2018,+Contamination of Cell Lines/Tissues;+Error in Analyses;+Error in Cell Lines/Tissues;+Error in Data;+Error in Results and/or Conclusions;+Unreliable Results;,1
2018,+Contamination of Cell Lines/Tissues;+Error in Analyses;+Error in Results and/or Conclusions;,1
2018,+Contamination of Cell Lines/Tissues;+Error in Data;,1
2018,+Contamination of Cell Lines/Tissues;+Error in Data;+Error in Results and/or Conclusions;,1
2018,+Contamination of Materials (General);+Unreliable Results;+Removed;,1
2018,+Copyright Claims;+Date of Retraction/Other Unknown;,1
2018,+Copyright Claims;+Duplication of Article;+Euphemisms for Duplication;,1
2018,+Copyright Claims;+Error by Journal/Publisher;+Lack of Approval from Author;+Objections by Author(s);,1
2018,+Copyright Claims;+Error by Third Party;+Lack of Approval from Author;+Objections by Author(s);,1
2018,+Copyright Claims;+False/Forged Authorship;+Lack of Approval from Author;+Lack of Approval from Company/Institution;,1
2018,+Copyright Claims;+Lack of Approval from Third Party;+Objections by Company/Institution;,1
2018,+Copyright Claims;+Objections by Author(s);+Plagiarism of Article;,1
2018,+Date of Retraction/Other Unknown;+Bias Issues or Lack of Balance;+Removed;,1
2018,+Date of Retraction/Other Unknown;+Duplicate Publication through Error by Journal/Publisher;,1
2018,+Date of Retraction/Other Unknown;+Duplicate Publication through Error by Journal/Publisher;+Removed;,1
2018,+Date of Retraction/Other Unknown;+Error by Journal/Publisher;,1
2018,+Date of Retraction/Other Unknown;+Error in Analyses;+Error in Data;+Error in Results and/or Conclusions;,1
2018,+Date of Retraction/Other Unknown;+Error in Analyses;+Error in Methods;+Unreliable Results;,1
2018,+Date of Retraction/Other Unknown;+Error in Analyses;+Error in Results and/or Conclusions;,1
2018,+Date of Retraction/Other Unknown;+Error in Data;+Error in Results and/or Conclusions;+Upgrade/Update of Prior Notice;,1
2018,+Date of Retraction/Other Unknown;+Euphemisms for Plagiarism;+Plagiarism of Text;+Taken from Dissertation/Thesis;,1
2018,+Date of Retraction/Other Unknown;+Fake Peer Review;,1
2018,+Date of Retraction/Other Unknown;+False/Forged Authorship;,1
2018,+Date of Retraction/Other Unknown;+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;,1
2018,+Date of Retraction/Other Unknown;+Lack of Approval from Third Party;,1
2018,+Date of Retraction/Other Unknown;+Notice - Lack of;+Removed;,1
2018,+Date of Retraction/Other Unknown;+Notice - Limited or No Information;+Retract and Replace;+Removed;,1
2018,+Duplicate Publication through Error by Journal/Publisher;+Duplication of Article;,1
2018,+Duplication of Article;+Duplication of Image;+Investigation by Company/Institution;,1
2018,+Duplication of Article;+Error in Methods;+Ethical Violations by Author;+Unreliable Data;+Unreliable Results;,1
2018,+Duplication of Article;+Euphemisms for Duplication;+Euphemisms for Plagiarism;,1
2018,+Duplication of Article;+Euphemisms for Duplication;+Investigation by Journal/Publisher;,1
2018,+Duplication of Article;+Euphemisms for Plagiarism;+Plagiarism of Text;,1
2018,+Duplication of Article;+Euphemisms for Plagiarism;+Plagiarism of Text;+Taken from Dissertation/Thesis;,1
2018,+Duplication of Article;+False/Forged Authorship;+Plagiarism of Article;,1
2018,+Duplication of Article;+Manipulation of Images;,1
2018,+Duplication of Article;+Miscommunication by Third Party;,1
2018,+Duplication of Article;+Notice - Limited or No Information;,1
2018,+Duplication of Article;+Retract and Replace;,1
2018,+Duplication of Article;+Salami Slicing;,1
2018,+Duplication of Article;+Unreliable Data;,1
2018,+Duplication of Data;+Duplication of Image;,1
2018,+Duplication of Data;+Duplication of Image;+Error in Data;+Investigation by Company/Institution;,1
2018,+Duplication of Data;+Duplication of Image;+Upgrade/Update of Prior Notice;,1
2018,+Duplication of Data;+Error in Data;+Error in Text;,1
2018,+Duplication of Data;+Error in Data;+Unreliable Results;,1
2018,+Duplication of Data;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;,1
2018,+Duplication of Data;+Objections by Third Party;+Unreliable Results;,1
2018,+Duplication of Image;+Duplication of Text;,1
2018,+Duplication of Image;+Duplication of Text;+Investigation by Company/Institution;+Investigation by Journal/Publisher;+Misconduct - Official Investigation/Finding;+Misconduct by Author;,1
2018,+Duplication of Image;+Error in Image;+Investigation by Third Party;+Paper Mill;+Unreliable Data;,1
2018,+Duplication of Image;+Error in Image;+Updated to Retraction;,1
2018,+Duplication of Image;+Error in Results and/or Conclusions;,1
2018,+Duplication of Image;+Falsification/Fabrication of Data;,1
2018,+Duplication of Image;+Falsification/Fabrication of Data;+Falsification/Fabrication of Image;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;,1
2018,+Duplication of Image;+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;,1
2018,+Duplication of Image;+Falsification/Fabrication of Image;+Investigation by Company/Institution;+Manipulation of Images;+Original Data not Provided;,1
2018,+Duplication of Image;+Falsification/Fabrication of Image;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;,1
2018,+Duplication of Image;+Falsification/Fabrication of Image;+Unreliable Results;,1
2018,+Duplication of Image;+Investigation by Company/Institution;,1
2018,+Duplication of Image;+Investigation by Company/Institution;+Manipulation of Images;+Misconduct - Official Investigation/Finding;+Misconduct by Author;,1
2018,+Duplication of Image;+Investigation by Company/Institution;+Manipulation of Images;+Objections by Third Party;+Original Data not Provided;,1
2018,+Duplication of Image;+Investigation by Company/Institution;+Manipulation of Images;+Original Data not Provided;,1
2018,+Duplication of Image;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;+Unreliable Results;,1
2018,+Duplication of Image;+Investigation by Journal/Publisher;+Objections by Third Party;,1
2018,+Duplication of Image;+Investigation by Journal/Publisher;+Original Data not Provided;+Unreliable Image;,1
2018,+Duplication of Image;+Original Data not Provided;,1
